Symbol,1/31/2006,2/28/2006,3/31/2006,4/28/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/29/2006,10/31/2006,11/30/2006,12/29/2006,1/31/2007,2/28/2007,3/30/2007,4/30/2007,5/31/2007,6/29/2007,7/31/2007,8/31/2007,9/28/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/30/2008,6/30/2008,7/31/2008,8/29/2008,9/30/2008,10/31/2008,11/28/2008,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019,5/31/2019,6/28/2019,7/31/2019,8/30/2019,9/30/2019,10/31/2019,11/29/2019,12/31/2019,1/31/2020,2/28/2020,3/31/2020,4/30/2020,5/29/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/30/2020,11/30/2020,12/31/2020
MAS,18.3814,19.3361,20.1421,19.911,19.3618,18.5004,16.8086,17.2362,17.2425,17.5261,18.1853,18.9333,20.4294,19.05,17.4981,17.5247,19.4569,18.3362,17.6672,16.8945,15.044,15.785,14.6837,14.1658,15.1977,12.3875,13.1431,12.2156,12.437,10.552,11.2232,12.9723,12.21,7.0157,6.6217,7.6931,5.5195,3.635,4.9266,6.3178,7.3875,6.8313,10.0236,10.4193,9.2968,8.5054,9.8301,9.9966,9.8661,9.7279,11.2922,11.8647,9.7593,7.8659,7.5652,7.7197,8.1024,7.8948,8.08,9.376,9.9211,10.1222,10.368,10.0488,10.6703,9.008,7.9488,6.683,5.3645,7.3031,7.2879,7.9726,9.2437,9.0982,10.2393,10.153,9.7601,10.6845,9.3169,10.9665,11.6558,11.7479,13.2038,12.9702,14.38,15.0603,15.8344,15.2604,16.5007,15.2997,16.1693,14.9086,16.7682,16.714,17.7344,18.0112,16.7922,18.5301,17.6255,15.9973,16.9608,17.7486,16.6293,18.7639,19.1237,17.7125,19.422,20.2245,20.0079,21.0952,21.506,21.4098,21.8786,21.5553,24.3149,24.1675,23.2001,26.8145,27.6559,26.1672,24.4858,26.1652,29.1807,28.5795,30.3756,28.7935,34.0535,33.12,32.0278,28.9119,29.6328,29.6047,30.945,31.7245,31.9217,34.8717,35.0883,35.9926,36.0102,34.7258,36.8412,37.7074,40.6334,41.6088,42.3877,39.0278,38.3824,36.0356,35.4647,35.6074,38.4833,36.2314,34.9241,28.7317,30.3503,28.0038,31.1533,36.1037,37.7858,37.6573,33.6659,37.8308,39.4296,39.3909,40.3097,44.8737,45.1648,46.5619,46.2372,40.2046,33.6368,40.0656,45.5425,49.0179,55.9545,57.0705,53.9673,52.5977,52.6664,53.9029
MCD,22.018,21.9551,21.6092,21.7413,20.8608,21.1312,22.257,22.5777,24.6028,26.3637,27.0311,28.551,28.5639,28.1388,29.0148,31.0951,32.5571,32.6923,30.831,31.7198,35.0818,38.4823,38.6473,38.9381,35.4151,36.011,37.1157,39.6513,39.4783,37.6569,40.0481,41.8097,41.5739,39.0336,39.928,42.2659,39.4319,35.8506,37.4424,36.5642,40.4751,39.7733,38.0922,39.2555,39.8349,40.9098,44.5303,43.96,43.953,45.3367,47.3746,50.1225,47.8697,47.1538,49.9171,52.6963,53.7422,56.0935,56.916,55.7966,53.5505,55.4623,55.7628,57.3898,60.2035,62.256,63.8508,67.201,65.2759,69.0146,71.531,75.133,74.1745,74.8683,73.9784,73.4883,67.9003,67.2847,67.9155,68.551,70.2822,66.4905,67.2679,68.1721,73.6438,74.7114,77.664,79.5727,75.8301,77.7382,77.0158,74.6962,76.1607,76.4061,77.7222,77.4508,75.1679,76.5972,78.9156,81.6124,82.3053,81.7454,76.7307,76.7034,77.5955,76.7116,79.9323,77.3645,76.3241,82.3554,81.1397,80.3985,80.586,79.8636,83.8874,80.5265,83.5011,95.1284,97.5008,100.9,105.717,100.8496,108.1558,108.8529,105.0406,104.3211,101.9892,101.0376,100.7755,98.3382,105.0028,107.1597,107.908,113.2122,114.9505,124.1033,133.8236,136.6748,138.4417,143.5929,140.6398,149.8224,155.271,155.4065,154.5216,143.3347,142.0989,152.1489,145.3974,143.2842,144.0614,149.2738,153.9296,162.7722,174.5223,164.3941,165.5143,171.2728,176.9185,184.0642,185.797,194.5963,197.4638,205.3447,202.2736,185.3067,184.3929,187.3606,202.872,185.2842,157.7831,178.9767,178.9862,177.209,186.6329,206.3164,212.085,205.8139,211.3506,208.5707
MCK,46.4115,47.4537,45.7004,42.597,43.3948,41.5006,44.2304,44.6427,46.33,44.0188,43.4656,44.6095,49.0528,49.0789,51.5628,51.8182,55.6057,52.5825,50.9249,50.492,51.8864,58.3381,58.9472,57.8695,55.5109,51.9587,46.3083,46.0872,50.9772,49.5412,49.6121,51.3026,47.7777,32.6657,31.1316,34.5085,39.3823,36.6555,31.3118,33.0633,36.7717,39.4324,45.8402,51.0662,53.4821,52.7456,55.8069,56.2388,52.9275,53.3324,59.2562,58.4357,63.1153,60.7144,56.7909,52.6387,56.021,59.8294,58.1056,63.998,68.3537,72.2548,72.0452,75.6543,78.0239,76.4186,74.1073,73.2064,66.5846,74.6901,74.6596,71.5377,75.0361,76.8656,80.7867,84.137,80.3356,86.4867,83.7007,80.5463,79.5476,86.2791,87.5381,89.8454,97.5086,98.5288,100.2277,98.241,105.7051,106.4897,114.0788,113.1392,119.5598,145.6897,154.8133,150.6231,162.7644,165.4554,165.0069,158.1102,177.221,174.2369,179.5237,182.7167,182.3794,190.5676,197.6812,194.6985,199.4539,214.7322,212.3849,209.7559,222.7413,211.2956,207.3105,185.9615,174.1495,168.2859,178.4776,185.9051,151.7366,146.9463,148.4855,158.4664,172.9325,176.5096,183.9899,174.857,157.932,120.4451,136.4751,133.2865,132.0528,142.7362,140.9583,131.4793,155.0579,156.7005,154.1577,142.5257,146.6303,131.615,141.3516,149.2065,161.5774,143.1024,135.0857,149.7958,136.4378,128.2288,120.7312,124.134,127.8942,120.287,120.4124,106.843,124.0393,123.3622,113.5639,115.6885,118.8705,130.7926,135.2305,134.9678,133.3962,129.8236,141.5858,135.3993,139.5987,137.3081,132.7921,138.6728,156.1774,151.0099,147.8011,151.443,146.9917,145.5704,177.983,172.0572
MCO,52.0701,55.1556,58.8272,51.0477,43.107,44.8874,45.2335,50.4855,53.9513,54.7105,57.3926,57.0456,59.1107,53.5202,51.3205,54.6779,57.6647,51.4967,44.5421,38.0219,41.7951,36.2555,31.2957,29.667,28.9024,31.643,29.0186,30.7932,30.9619,28.7574,29.0664,34.0388,28.4634,21.4312,18.2698,16.9065,18.0258,15.1734,19.3746,24.9536,23.231,22.349,20.1353,23.2003,17.4258,20.1683,19.8686,22.922,23.5976,22.8563,25.5438,21.225,17.6895,17.189,20.3213,18.3267,21.6557,23.4589,23.3506,23.0982,25.5612,27.8678,29.6238,34.1927,34.9913,33.6235,31.2212,27.1508,26.8162,31.2547,30.6974,29.7865,32.9261,34.2894,37.3889,36.3676,32.6408,32.6051,36.1555,35.47,39.5634,43.1373,43.6682,45.2323,49.2773,43.3854,48.1338,54.9314,60.1572,55.1682,61.3614,57.7728,63.9264,64.2263,68.0633,71.5655,68.0177,72.3028,72.5957,71.8452,78.5578,80.5048,79.8986,86.1959,87.0526,91.4098,93.3054,88.502,84.3637,89.8558,96.2145,99.6626,100.5115,100.3813,102.6779,95.4194,91.5862,89.6836,96.4917,93.8904,83.4103,83.4508,90.7433,89.9539,93.0623,88.4111,100.0156,102.908,102.5198,95.1726,95.5016,89.5815,98.5139,106.1971,106.836,112.8243,113.3267,116.417,125.9367,128.6063,133.5767,136.6472,146.0497,141.9997,155.6407,160.9572,155.5752,156.4433,164.9358,164.9261,165.4676,172.5814,162.0919,141.0355,154.6755,136.1713,154.131,168.8248,176.597,191.7417,178.8222,190.9764,209.5841,211.2812,200.7455,216.2893,222.6461,233.1954,252.2314,236.2648,208.1823,240.0741,263.7958,271.0169,277.4981,291.2356,286.5009,259.8623,279.6503,287.475
MDT,40.7875,38.9674,36.656,36.2699,36.5376,33.9542,36.6448,34.019,33.6854,35.3896,37.8977,38.9009,38.9386,36.6875,35.7405,38.6456,38.8209,37.8644,37.0831,38.6712,41.2839,34.7955,37.2967,36.8712,34.1922,36.2952,35.5673,35.8859,37.3529,38.149,39.0871,40.3966,37.0672,29.951,22.6656,23.4773,25.024,22.1099,22.0202,24.0622,25.8293,26.2354,26.8002,28.9794,27.8444,27.1624,32.2906,33.4623,32.7805,33.1703,34.4161,33.5448,30.0821,27.8478,28.5576,24.2937,25.939,27.3955,26.0736,28.8419,29.9821,31.234,30.788,32.8521,32.0259,30.3184,28.5475,27.7715,26.3223,27.717,29.0653,30.5174,30.9675,30.6062,31.4653,30.8606,29.7619,31.2888,32.0583,33.0667,35.0673,34.0168,34.4504,33.7655,38.3587,37.0087,38.655,38.637,42.2209,42.6016,45.9692,43.0649,44.3131,48.0166,47.9496,48.2424,47.5447,49.8144,51.7309,49.6683,51.5344,53.8397,52.3828,54.173,52.561,58.1121,62.9804,61.8135,61.1286,66.4281,67.0364,63.9936,65.6009,64.0134,67.7194,62.4498,58.1452,64.2081,65.4415,67.1423,66.2694,67.5526,65.7983,69.4392,70.606,76.1243,77.2568,76.7278,76.5503,72.6696,64.6868,63.4888,67.7583,72.1168,72.1861,74.4531,75.5194,79.5247,75.6309,72.6136,70.4613,72.9528,74.4115,73.575,78.2583,72.7914,73.5223,73.4399,79.1131,78.4623,83.1779,88.8749,91.1458,83.2237,90.3675,84.75,82.3555,84.3214,85.3225,83.196,86.7277,91.2337,96.0216,101.6262,102.8283,103.0933,105.4506,107.9159,109.8088,95.7593,86.2848,93.413,94.322,88.3118,92.9152,103.4992,100.6535,97.4088,110.1261,114.033
MET,25.9555,25.9349,25.0293,26.9594,26.6334,26.4989,26.9077,28.4756,29.3294,29.5622,30.7042,30.8505,32.4765,33.0202,33.0149,34.3481,35.5505,33.7103,31.4831,33.4855,36.455,35.9949,34.6871,32.5876,31.1386,30.8107,31.8684,32.1804,31.7467,27.9073,26.8496,28.6635,29.6155,17.5683,15.5588,18.8588,15.5425,9.9866,12.3183,16.0943,17.0411,16.235,18.3665,20.4276,20.5953,18.4098,18.9011,19.5424,19.5258,20.1174,23.9595,25.1978,22.384,20.8747,23.2519,20.8125,21.2562,22.2955,21.4611,24.9995,25.7476,26.6421,25.1626,26.3214,24.8082,24.6788,23.1824,18.9015,15.7569,19.779,18.0961,17.9237,20.3093,22.1603,21.4705,20.7117,16.7912,17.734,17.688,19.6195,19.8092,20.4013,19.5123,19.3654,21.9521,20.9386,22.463,23.036,26.2963,27.2182,28.8004,27.6266,28.0812,28.2965,31.3942,32.4349,29.5054,30.6553,31.944,31.6717,31.0279,33.8486,32.0453,33.5764,32.9508,33.2698,34.3294,33.391,28.7056,31.6038,31.4297,31.8898,32.7269,35.0627,34.9062,31.5862,29.7263,31.7627,32.4496,30.6203,28.3592,25.3509,28.1578,28.9011,29.4622,25.7625,27.6447,28.3556,29.0285,30.6815,36.2465,35.5085,35.8511,34.8217,35.074,34.4033,33.8484,36.7589,36.799,39.7022,44.0429,45.4248,45.8428,43.1783,41.0519,39.7781,39.5197,41.0526,39.9657,37.8887,39.7484,40.2483,40.9762,36.1261,39.5119,36.3513,40.4326,40.3797,38.0386,41.2197,41.6729,44.7932,44.5677,40.3362,42.9403,42.6034,45.8644,46.8385,45.6806,39.6048,28.3408,33.449,33.83,34.3091,35.5586,36.5773,35.3504,35.9971,44.4318,45.1824
MKC,10.8403,11.7804,12.2149,12.5648,12.4277,12.1031,12.7156,13.2089,13.7747,13.6285,14.1095,14.1234,14.2992,14.0245,14.1088,13.6673,13.7299,14.0576,12.6443,13.2662,13.3143,13.0404,14.2242,14.1923,12.5825,12.897,13.8404,14.2311,14.152,13.4289,15.1946,15.3272,14.5693,12.8263,11.344,12.2341,12.3032,12.0382,11.3547,11.4012,11.8155,12.5936,12.5636,12.7001,13.3279,13.7481,14.0112,14.2891,14.3564,14.6767,15.1711,15.7563,15.3581,15.1152,15.7686,15.9851,16.8551,17.8316,17.7549,18.8841,17.9385,19.3387,19.4117,20.0533,20.4901,20.237,19.9728,19.6197,18.9505,20.0572,20.115,20.9538,21.0037,20.9663,22.6203,23.3679,23.556,25.349,25.573,25.8082,26.0603,26.0117,27.2527,26.9624,26.4616,28.5497,31.2149,30.6773,29.4577,30.0036,30.6867,28.9898,27.7256,29.7898,29.7252,29.8505,27.7975,28.759,31.0719,30.9985,31.4818,31.1683,28.7882,30.4994,29.2784,31.1179,32.7064,32.8654,31.5782,33.3431,34.1084,33.4824,34.9053,35.9947,36.6498,35.4297,36.7257,37.7116,38.5827,38.6104,39.6979,42.0851,44.892,42.5028,43.9939,48.3448,46.5297,46.3978,45.4695,43.8235,41.6887,42.8785,43.8984,45.217,44.8173,46.1125,48.0742,45.0093,44.2051,44.1263,47.6098,46.3882,47.6233,47.7391,50.9526,50.0204,49.8377,49.625,47.5489,54.653,55.5766,59.0472,62.2956,68.3486,71.1964,66.3603,58.9255,64.8066,71.7886,73.6558,74.6461,74.1533,76.1098,78.1885,75.0344,77.4022,81.5254,82.0541,78.9794,70.674,68.2664,76.1273,85.0194,87.0823,94.9238,100.4274,94.5342,88.198,91.3593,94.093
MMC,20.6614,21.0149,19.9611,20.9719,19.1667,18.3872,18.6018,18.0031,19.3726,20.3857,21.7567,21.2305,20.5549,20.4991,20.4086,22.2715,23.0218,21.6544,19.4364,18.8014,17.9901,18.3987,17.8515,18.8108,19.7217,18.2327,17.4309,19.9067,19.6469,19.1563,20.5364,23.2115,23.088,21.4373,18.6697,17.7692,14.2936,13.2584,14.9739,15.753,14.1321,15.0359,15.4157,17.7711,18.6694,17.8567,17.164,16.8063,16.561,17.8361,18.7578,18.7581,16.8916,17.4647,18.3753,18.5315,18.844,19.6883,19.7671,21.5484,22.1396,24.1725,23.6722,24.2151,24.527,24.9429,23.7483,23.9335,21.3807,24.8579,24.5089,25.6698,25.823,25.5042,26.8039,27.5296,26.3198,26.5255,27.526,28.3217,28.1228,28.3944,29.3873,28.7615,29.7995,31.1937,31.8908,32.1213,33.8199,33.7354,35.5999,35.0557,37.0283,39.1711,40.5823,41.3606,39.3081,41.415,42.3953,42.6256,43.4555,44.7954,44.1256,46.1507,45.4902,47.513,49.453,50.021,47.2188,49.9587,49.2562,49.5599,51.3866,50.0365,51.4124,47.6767,46.3368,49.7486,49.3559,49.4898,47.8853,51.2255,54.5837,56.9922,59.6274,61.7844,59.6406,61.346,61.0013,57.7944,63.1918,61.6237,62.3278,67.3309,67.7066,68.2412,71.3987,71.767,72.1198,72.2215,77.5216,75.1951,77.9825,75.6225,77.9491,77.4824,77.0811,76.4176,75.3581,76.8583,78.5424,79.739,77.9394,80.2609,84.0017,75.5258,83.9382,88.5354,89.3729,90.146,91.3984,95.366,94.8804,95.9271,96.0808,99.9797,104.2733,107.496,108.3567,101.2853,83.7522,94.7726,103.1369,104.5488,113.9968,112.3446,112.1393,101.5618,112.5367,114.8534
MMM,46.5882,47.4232,48.7765,55.0532,54.2063,52.3338,45.6147,46.7608,48.5347,51.4173,53.4253,51.1102,48.7295,48.8911,50.4421,54.6263,58.3756,57.5991,59.0127,60.7119,62.44,57.6226,55.8789,56.5903,53.4561,52.9463,53.4528,51.9333,52.7231,47.3053,47.8491,49.0159,46.7636,44.0184,46.2087,39.7258,37.1368,31.7253,34.6982,40.1975,40.1977,42.3097,49.6453,51.1232,52.3286,52.1655,55.2696,59.0023,57.4464,57.5785,60.0353,63.6991,57.3374,57.1061,61.8414,57.1445,63.0809,61.2694,61.4769,63.1752,64.3611,67.9184,68.8537,71.5857,69.9086,70.2567,64.5458,61.8822,53.5373,58.929,60.8625,61.3807,65.1208,66.2353,67.4526,67.566,64.2645,68.2158,69.4568,70.9486,70.8107,67.1177,70.1463,71.6117,77.5504,80.7064,82.4991,81.2574,86.0626,85.3445,91.6507,89.1422,93.7179,98.7722,105.2992,110.615,101.1033,106.9579,107.6962,110.4192,113.8538,114.4049,112.528,115.692,113.8281,123.5414,129.3113,132.7281,131.0965,137.0745,134.0673,127.1099,130.1149,126.2052,123.7842,117.0762,116.7715,129.4889,129.8099,124.8854,125.1839,130.9972,139.1475,139.7738,141.494,147.2103,149.9339,151.6035,149.0576,139.8128,146.1973,152.0114,148.8192,159.6602,163.9269,167.7824,176.2414,179.4478,173.397,177.1332,181.9707,199.5609,211.8573,205.087,218.2703,206.3972,192.3838,170.3603,174.0225,173.5725,187.3369,187.3499,187.1634,168.9987,185.9493,170.4059,179.1345,186.7786,187.1299,170.6756,145.1223,157.468,158.7216,148.2608,150.7178,151.2587,156.998,163.1477,146.7238,139.2824,127.4018,141.7836,147.4739,147.0497,141.8461,155.0738,152.3722,152.163,165.718,167.6943
MO,6.7394,6.6984,6.6734,6.89,6.8137,6.995,7.618,7.9571,7.368,7.828,8.1052,8.344,8.4966,8.1943,8.6248,9.0086,9.2936,9.2581,8.7737,9.1618,9.2796,9.7333,10.3513,10.1847,10.213,9.8559,9.899,8.918,9.9258,9.296,9.2011,9.5086,9.1078,8.8094,7.3817,7.0637,7.7578,7.2419,7.6614,7.8097,8.1732,7.9873,8.5428,8.9083,8.8419,8.9909,9.3384,9.9113,10.0275,10.1587,10.5387,10.8828,10.4206,10.4716,11.5794,11.663,12.7545,13.4966,12.7439,13.273,12.6746,13.6773,14.246,14.6893,15.357,14.658,14.5969,15.0909,15.113,15.5301,16.1728,16.9437,16.2294,17.2009,17.8812,18.6574,18.6458,20.2594,21.0921,19.9135,19.8379,18.8933,20.0875,18.9374,20.2867,20.2084,20.983,22.2765,22.0263,21.6129,21.6561,20.9273,21.5124,23.3161,23.1595,24.3452,22.3349,22.9944,24.0516,25.7737,26.7055,27.263,26.392,28.0041,30.2228,31.8017,33.0648,32.7492,35.295,37.4154,33.5802,33.6003,34.3723,33.1883,36.9,36.3571,37.3101,41.4732,39.5049,40.3137,42.3221,42.6407,43.7909,43.8259,44.4758,48.6137,47.7255,46.5905,45.0022,47.0591,45.5004,48.5626,51.1193,53.8053,51.7053,51.9659,54.6156,54.3521,47.4185,46.2727,46.7778,47.3678,50.0305,53.1499,52.3535,46.8532,46.8931,42.2203,41.9419,43.2595,44.6992,44.5774,46.5389,50.1888,42.3102,38.7534,38.722,41.123,45.7066,43.2394,39.0452,38.273,38.0466,35.355,33.7205,36.9276,40.9757,41.8363,39.8413,33.8396,33.2555,33.7542,33.5822,34.4788,36.1479,38.423,34.6218,32.3281,35.6881,37.4937
MRK,18.2399,18.4303,18.83,18.397,17.9962,19.6936,21.7695,22.125,22.8616,24.7822,24.2857,23.9915,24.6243,24.2942,24.5157,28.5508,29.1114,27.8475,27.7636,28.0544,29.1267,32.8288,33.4486,32.9538,26.143,25.1222,21.7103,21.7617,22.2881,21.7762,19.0087,20.6091,18.4343,18.078,15.6072,18.0117,16.9156,14.3383,16.1091,14.5975,16.6089,17.0785,18.3307,19.8088,19.5585,19.1256,22.3905,22.8262,23.8507,23.0386,23.5726,22.1147,21.2627,22.3111,21.9857,22.4323,23.7314,23.4091,22.2228,23.4796,21.6098,21.2189,21.7553,23.6929,24.2201,23.5081,22.7353,22.0459,22.0435,23.257,24.0996,25.7192,26.108,26.0398,26.4841,27.0635,25.9186,29.1096,30.7969,30.016,31.7375,32.114,31.178,29.0951,30.7368,30.3673,31.7149,33.724,33.5087,33.6285,34.8737,34.2367,34.7773,32.9373,36.3997,36.8934,39.0458,42.009,42.1769,43.5068,42.9867,43.3037,42.4728,44.9954,44.6989,43.6885,45.5435,43.1461,45.7977,44.4757,44.0202,45.6132,46.6317,43.9321,45.4986,41.5553,38.4428,42.5447,41.2604,41.4752,39.787,39.4258,41.9051,43.4337,44.5583,46.0016,46.84,50.1378,50.2053,47.2369,49.2239,47.7178,50.2467,53.3917,51.8804,50.8925,53.1623,52.7182,52.5455,52.529,53.0433,45.6373,45.7864,47.0143,49.5041,45.3015,45.909,49.6174,50.1737,51.5587,55.9501,58.2605,60.6699,62.9534,67.8538,65.818,64.1124,70.0215,72.1244,68.2567,68.6903,73.1972,72.4465,75.4844,73.9745,76.1539,76.6108,80.4704,75.5953,67.7385,68.6157,70.7561,71.9868,69.5149,72.1308,76.6525,75.1074,68.0992,72.7894,74.6655
MRO,17.0263,15.7151,16.9549,17.665,16.7944,18.6406,20.2831,18.7719,17.2882,19.4239,21.3128,20.8883,20.4005,20.5764,22.4158,23.0327,28.2053,27.3191,25.1504,24.6663,26.099,27.0648,25.6953,27.9753,21.6365,24.5512,21.0597,21.0459,23.8403,24.063,22.9496,21.0218,18.5964,13.573,12.3291,12.8848,12.8235,11.0561,12.4909,14.1111,15.2689,14.4307,15.4461,14.9048,15.4021,15.4359,15.8572,15.1766,14.4912,14.1912,15.5098,15.7598,15.3607,15.3607,16.5268,15.1801,16.4795,17.7092,16.7874,18.573,22.9216,25.0045,26.8748,27.2428,27.4441,26.6892,25.5474,22.3274,17.8984,21.5893,23.3157,24.4081,26.176,28.4064,26.5708,24.5927,21.0189,21.5758,22.3352,23.6201,25.1059,25.5219,26.3357,26.1735,28.6919,28.7382,28.9269,28.0262,29.6435,29.8072,31.3416,29.8509,30.241,30.5705,31.4093,30.7644,28.5769,29.3627,31.1332,31.6854,32.3038,35.1764,34.1454,36.9342,33.3019,31.3618,25.79,25.2282,23.7211,25.0217,23.45,27.9316,24.605,24.0168,19.0126,15.8355,14.1045,16.8338,16.0819,11.5631,8.9364,7.5907,10.2997,13.0272,12.1314,13.9321,12.6605,13.9881,14.7239,12.2745,16.8756,16.1748,15.6515,14.9973,14.8098,13.9381,12.246,11.1455,11.503,10.5039,12.8087,13.4322,14.065,16.0459,17.2401,13.8052,15.3359,17.3515,20.4229,19.8797,20.1274,20.5492,22.2402,18.1418,15.9946,13.7425,15.1321,15.955,16.0607,16.3779,12.6799,13.7021,13.5671,11.462,11.8783,11.1619,11.3273,13.2038,11.055,8.0897,3.2144,5.9794,5.2173,5.9794,5.3638,5.1587,3.996,3.869,5.8155,6.5523
MS,38.2602,37.1457,39.1132,40.207,37.2806,39.5254,41.7619,41.316,45.7874,48.1712,48.0011,51.3226,52.3524,47.3758,49.8041,53.3045,53.9581,53.2221,48.8075,47.6613,48.1427,51.6036,40.4481,40.7473,38.069,32.4983,35.2605,37.7177,34.3262,27.9934,30.8832,31.9392,17.9917,13.8694,11.71,12.7341,16.2491,15.6949,18.2893,19.0481,24.4306,22.9722,23.0064,23.3777,24.9276,25.9687,25.5321,23.9313,21.6901,22.824,23.7231,24.5167,21.9936,18.8296,21.9368,20.0674,20.0593,20.2551,19.9212,22.1609,23.9846,24.2131,22.2878,21.3751,19.7485,18.8085,18.2276,14.3363,11.0676,14.4882,12.1474,12.4267,15.359,15.2684,16.1743,14.2721,11.0345,12.0504,11.3241,12.4349,13.8774,14.4079,13.9851,15.8504,18.9425,18.7336,18.26,18.4443,21.5669,20.3428,22.6992,21.4896,22.4823,24.008,26.1556,26.2058,24.701,25.7808,26.0905,25.9759,25.9171,27.1517,27.2433,28.9028,29.1218,29.5276,29.7219,32.7802,28.649,30.3268,30.242,31.7428,32.5,33.0019,33.1706,29.4214,26.902,28.2838,29.4247,27.2886,22.3328,21.3145,21.582,23.4783,23.7472,22.5412,25.099,28.0082,28.0082,29.5008,36.3465,37.1286,37.5106,40.3179,37.8196,38.4633,37.0178,39.5187,41.8148,40.5666,42.9471,44.7995,46.2421,47.0126,50.8921,50.4151,48.5612,46.6793,45.3409,42.8632,45.9902,44.4166,42.3608,41.8131,40.6501,36.3094,39.0077,38.7127,38.9155,44.7701,37.7553,40.6503,41.6702,38.7993,39.9028,43.3894,46.6212,48.1665,49.5608,42.7042,32.2439,37.7143,42.2768,46.1984,47.0874,50.3435,46.5769,46.7216,59.9957,66.497
MSFT,20.2473,19.3913,19.6367,17.4284,16.4094,16.8803,17.4309,18.6871,19.8869,20.8758,21.4214,21.7863,22.5159,20.6241,20.4044,21.9199,22.5418,21.6456,21.2931,21.1768,21.7148,27.1325,24.8455,26.3244,24.106,20.1915,21.0675,21.1714,21.1006,20.4971,19.1634,20.4151,19.9662,16.7046,15.2264,14.639,12.8769,12.2489,13.9327,15.3661,15.9454,18.1437,17.9528,18.9191,19.7403,21.283,22.6703,23.4951,21.7221,22.2012,22.6794,23.6454,20.0696,17.8992,20.0773,18.3492,19.1508,20.8516,19.8734,21.9604,21.8149,21.0381,20.0962,20.5157,19.9246,20.7133,21.8286,21.325,19.9541,21.3491,20.6607,20.9676,23.8511,25.8055,26.2243,26.0291,23.8894,25.0352,24.1186,25.3909,24.5176,23.5125,22.1128,22.1915,22.8065,23.2867,23.9611,27.7263,29.4346,29.1352,26.8538,28.3705,28.2686,30.0736,32.6351,32.0189,32.3869,33.0345,35.3455,34.8367,35.5469,36.2068,37.4745,39.6891,40.5016,41.017,42.034,40.8383,35.5192,38.8266,35.9976,43.0679,41.7622,39.347,41.6196,39.0399,39.6499,47.221,49.0863,50.1069,49.7547,46.2762,50.2326,45.3576,48.5479,46.8717,51.9188,52.9632,53.0922,55.2306,55.912,57.6563,59.9852,59.7221,61.477,63.904,65.5585,64.7042,68.2431,70.5601,70.2958,78.4965,79.8328,81.1322,90.1143,89.3495,86.9674,89.1113,94.5877,94.3675,101.5162,107.9166,109.8765,102.6135,107.0001,98.007,100.7667,108.5642,114.2913,126.5597,120.2912,130.2896,132.5363,134.5431,135.6849,139.9205,148.2414,154.4303,166.7005,159.083,154.8607,175.9722,180.4335,200.3822,201.8591,222.6038,207.601,199.843,211.853,220.1166
